hero,ability_name,ability_icon,ability_description,source_url,counter,Weaknesses,Counters (prefered Heros)
MOON KNIGHT,MOON GOD'S CHOSEN,https://r.res.easebar.com/pic/20251115/85d68157-5d41-4297-a2b2-d353a96dda73.png,"Blessed by Khonshu, Blade gains a new ability. When activated, Blade swings his Ancestral Sword in a powerful slash, dashing forward a short distance. At the end of the dash, he swiftly slashes four times, each strike sending a Darkmoon Blade forward. When a Darkmoon Blade hits an enemy, it bounces to nearby targets",https://www.marvelrivals.com/20241123/41360_1195685.html,,,
NAMOR,Trident of Neptune,https://r.res.easebar.com/pic/20241120/cc74a8d7-aa7a-4bef-9777-6f2499ece5a4.png,"Throw the trident forward, reducing Aquatic Dominion's cooldown upon enemy impact. Critical hits cause Monstro Spawn to enter a berserk state, gaining increased Attack Speed",https://www.marvelrivals.com/20241123/41360_1195686.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash, Star-Lord - Blaster Barrage, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded, Peni Parker - Cyber-Web Snare,",,
NAMOR,Horn of Proteus,https://r.res.easebar.com/pic/20241120/41fb388d-1b2c-433f-ab04-3a02562c5b19.png,"Summon Giganto to leap atop enemies within range, disabling their mobility abilities",https://www.marvelrivals.com/20241123/41360_1195686.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Mantis - Spore Slumber, Luna Snow - Ice Arts, Blade - Scarlet Shroud, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Mister Fantastic - Reflexive Rubber, Wolverine - Regenerative Healing Factor, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Namor - Blessing of the Deep?, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!?, The Punisher - Culling Turret, Adam Warlock - Soul Bond, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Loki - Regeneration Domain,",,
NAMOR,Blessing of the Deep,https://r.res.easebar.com/pic/20241120/e301578f-ee43-42c9-a95a-f162259d62fb.png,Summon a protective barrier while flying upwards,https://www.marvelrivals.com/20241123/41360_1195686.html,"Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Bionic Hook, Winter Soldier - Tainted Voltage, Spider-man - Get Over Here!, Hulk - Incredible Leap,",,
NAMOR,Aquatic Dominion,https://r.res.easebar.com/pic/20241120/4bf22127-5c87-4163-82d7-ba90c1edae57.png,Summon a Monstro Spawn that can autonomously attack enemies,https://www.marvelrivals.com/20241123/41360_1195686.html,"Phoenix - Endsong Inferno, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Moon Knight - Crescent Dart, Winter Soldier - Roterstern,",,
NAMOR,Wrath of the Seven Seas,https://r.res.easebar.com/pic/20241120/0e8f873c-9edf-43ff-87f8-1db24dcb4500.png,"Launch the trident forward to damage nearby enemies, then direct all Monstro Spawn to perform an enhanced attack on the nearest hit enemy. When the trident hits an enemy, Monstro Spawn to enter a berserk state, gaining increased Attack Speed",https://www.marvelrivals.com/20241123/41360_1195686.html,,,
NAMOR,TIDAL DIRGE,https://r.res.easebar.com/pic/20251011/e1e60d27-462f-41da-90cb-96f47ef58548.png,"Hela channels energy of the undead to empower Namor. When Namor strikes with his trident, a spectral water column erupts at the target area, slowing enemies hit. Whenever Hela or Namor assist in a KO, an invulnerable Undead Monstro spawns at the fallen enemy's position, automatically attacking the nearest foe for a short time before vanishing",https://www.marvelrivals.com/20241123/41360_1195686.html,,,
STAR-LORD,Element Guns,https://r.res.easebar.com/pic/20241120/947d9975-ec6d-4d17-b00b-ce4642fafebc.png,Shoot enemies with dual Element Guns,https://www.marvelrivals.com/20241123/41360_1195683.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
STAR-LORD,Galactic Legend,https://r.res.easebar.com/pic/20241120/cdfdc8b1-27e7-4a28-a666-3a3387b92263.png,Engage in free-flight and lock onto enemies in sight,https://www.marvelrivals.com/20241123/41360_1195683.html,"Angela - Assassin's Charge, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Emma Frost - Psionic Seduction, Black Cat - Mento-Fish, The Thing - Stone Haymaker, The Thing - Battle Blitz, Invisible Woman - Covert Advance, Invisible Woman - Invisible Boundary, Psylocke - Psychic Stealth, Loki - Deception, Wolverine - Last Stand, Wolverine - Feral Leap, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Terror Cape, Cloak&Dagger - Dark Teleportation, Iron Fist - Yat Jee Chung Kuen, Iron Fist - Dragon's Defense, Psylocke - Dance of the Butterfly, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Namor - Blessing of the Deep, Star-Lord - Galactic Legend, Hulk - Incredible Leap, Jeff the Land Shark - Aqua Burst, The Punisher - Culling Turret?, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Loki - Regeneration Domain, Loki - Doppelganger, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm, Thor - Storm Surge,","Star-Lord likes to have a clear line of sight of the whole team before using this ultamite, you rarely see a Star-Lord use this at ground level for your team to react to, so if you see Star-Lord flying to the moon, prepare to take cover, or develop counter to either break line of sight or stun him.",
STAR-LORD,Rocket Propulsion,https://r.res.easebar.com/pic/20241120/2c065ae8-398d-4001-a38d-c30a2d4737bc.png,Consume energy to gain a Movement Boost and soar forward,https://www.marvelrivals.com/20241123/41360_1195683.html,"The Thing - Yancy Street Charge, The Thing - Battle Blitz, Invisible Woman - Psionic Vortex, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Moon Knight - Ancient Ankh, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Winter Soldier - Tainted Voltage, Spider-man - Get Over Here!, Hela - Nightsword Thorn, Hela - Soul Drainer, Jeff the Land Shark - Aqua Burst, The Punisher - Adjudication, Luna Snow - Light & Dark Ice, Adam Warlock - Quantum Magic, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm, Thor - Storm Surge,",,
STAR-LORD,Blaster Barrage,https://r.res.easebar.com/pic/20241120/00802ad1-6900-44dc-a134-258fae77b326.png,"Fire a frenzy of shots, causing damage to enemies within range.",https://www.marvelrivals.com/20241123/41360_1195683.html,"Phoenix - Telekinesis Burst, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,?!? Peni Parker - Cyber-Web Snare,",,
STAR-LORD,Stellar Shift,https://r.res.easebar.com/pic/20241120/8f25f3a9-7dba-437d-b794-fed37ea2fdd3.png,Dodge in the direction of movement and swiftly reload,https://www.marvelrivals.com/20241123/41360_1195683.html,"Scarlet Witch - Dark Seal,",,
STAR-LORD,Astral Jump,https://r.res.easebar.com/pic/20250808/cd6417e5-8cbb-4e85-b34f-0e4d79875b80.png,Star-Lord gets a teleport to its deployment point from anywhere on the map,https://www.marvelrivals.com/20241123/41360_1195683.html,"Phoenix - Endsong Inferno, Namor - Aquatic Dominion,",,
SCARLET WITCH,Chaos Control,https://r.res.easebar.com/pic/20241120/9df1d11b-6486-4f0e-83a8-b7e5dca461b6.png,Unleash Chaos Magic on enemies to deal damage and restore Chaos Energy,https://www.marvelrivals.com/20241123/41360_1195684.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Invisible Woman - Covert Advance, Psylocke - Psychic Stealth, Loki - Deception, Star-Lord - Blaster Barrage?,",,
SCARLET WITCH,Reality Erasure,https://r.res.easebar.com/pic/20241120/9fe279e3-1ca1-4202-b925-4eaddc649f14.png,"Engage in free-flight while charging energy, then unleash it to deal massive damage",https://www.marvelrivals.com/20241123/41360_1195684.html,"Mantis - Soul Resurgence, Mantis - Spore Slumber, Luna Snow - Ice Arts, Angela - Assassin's Charge, Angela - Shielded Stance, Phoenix - Telekinesis Burst, Emma Frost - Psionic Seduction, The Thing - Clobberin' Time, Black Cat - Mento-Fish, The Thing - Stone Haymaker, Mister Fantastic - Reflexive Rubber, Black Widow - Red Room Rifle, Black Widow - Edge Dancer, Wolverine - Last Stand, Wolverine - Feral Leap, Wolverine - Regenerative Healing Factor, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Psylocke - Dance of the Butterfly, Hawkeye - Piercing Arrow, Hawkeye - Hypersonic Arrow, Iron Man - Invincible Pulse Cannon,Iron Man - Invincible Pulse Cannon, Moon Knight - Hand of Khonshu, Namor - Blessing of the Deep, Namor - Horn of Proteus, Star-Lord - Galactic Legend, Star-Lord - Stellar Shift, Scarlet Witch - Dark Seal, Scarlet Witch - Mystic Projection, Winter Soldier - Bionic Hook, Winter Solider - Tainted Voltage, Magik - Stepping Discs, Spider-man - Get Over Here!, Spider-man - Spectacular Spin, Hela - Soul Drainer, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Hulk - Radioactive Lockdown, Hulk - Incredible Leap, Jeff the Land Shark - It's Jeff!, The Punisher - Culling Turret, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Rocket Raccoon - B.R.B., Loki - Regeneration Domain, Loki - Devious Exchange, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm, Thor - Storm Surge, Devil Dinosaur - Buddy Barrier, Magneto - Mag-Cannon, Magneto - Metallic Curtain,","The best time Wanda wants to use this ult is when there is plenty of chaos to divide the teams attention. She wants to be the last thing everyone is thinking about, so to counter it, retreat if the team is already going through chaos. The team needs to minimize the chaos before Wanda can add to it. Any time Wanda ults by herself, she will draw all the attention to her and everyone will get into position to handle it.",
SCARLET WITCH,Mystic Projection,https://r.res.easebar.com/pic/20241120/a1bd056d-4040-4dda-a79a-c1c721718e2b.png,Enter the Phased state for free-flight. Press again to exit early,https://www.marvelrivals.com/20241123/41360_1195684.html,"The Thing - Yancy Street Charge, The Thing - Battle Blitz,",,
SCARLET WITCH,Dark Seal,https://r.res.easebar.com/pic/20241120/06d393d2-e8b7-443c-8e04-3696ecefac86.png,"Land a hit on a target or the scene, or press E to generate a Force Field that periodically Stuns enemies within range",https://www.marvelrivals.com/20241123/41360_1195684.html,"Iron Fist - Dragon's Defense, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, The Punisher - Final Judgement,",,
SCARLET WITCH,Telekinesis,https://r.res.easebar.com/pic/20241120/2893e078-cc3e-49ec-8447-4ff73a549139.png,Hold Space to fall slowly,https://www.marvelrivals.com/20241123/41360_1195684.html,"Black Cat - Mento-Fish, The Thing - Stone Haymaker, Invisible Woman - Psionic Vortex, Invisible Woman - Force Physics, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Winter Soldier - Bionic Hook, Winter Solider - Tainted Voltage, Spider-man - Get Over Here!, Hela - Nightsword Thorn, Thor - Lightning Realm, Thor - Storm Surge,",,
SCARLET WITCH,Chthonian Burst,https://r.res.easebar.com/pic/20241120/97e67269-1308-46d2-aef0-99ef179d9748.png,"Consume Chaos Energy to fire explosive magic missiles, damaging enemies",https://www.marvelrivals.com/20241123/41360_1195684.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
SCARLET WITCH,Sorcery Surge,https://r.res.easebar.com/pic/20250410/99eb7c66-a521-4b6b-aa54-1048db609e28.png,"Doctor Strange shares his arcane mastery, replacing Scarlet Witch's Chthonian Burst with Mystic Burst upon activation. Hold down the attack button to unleash a rapid, relentless salvo of magical missiles in the target direction",https://www.marvelrivals.com/20241123/41360_1195684.html,"Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
WINTER SOLDIER,Roterstern,https://r.res.easebar.com/pic/20241120/c394a786-61e2-4311-af38-ddbb77fb0c17.png,"Fire explosive rounds with his blaster, Roterstern, damaging the target hit and enemies behind them.",https://www.marvelrivals.com/20241123/41360_1195681.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield,",,
WINTER SOLDIER,Kraken Impact,https://r.res.easebar.com/pic/20241120/a53ce147-45d7-472a-b01d-27c0824f21e0.png,"Leap high, then dash forward and slam down with the bionic arm, dealing damage to enemies in range, marking them for Culling. Marked enemies will perish instantly if their health falls below a certain threshold, recharging the bionic arm for another Kraken Impact within a short period",https://www.marvelrivals.com/20241123/41360_1195681.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Mantis - Spore Slumber, Luna Snow - Ice Arts, Blade - Scarlet Shroud, Emma Frost - Psionic Seduction, Invisible Woman - Veiled Step, Mister Fantastic - Reflexive Rubber, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Psylocke - Dance of the Butterfly, Iron Man - Invincible Pulse Cannon, Moon Knight - Hand of Khonshu, Namor - Blessing of the Deep, Star-Lord - Stellar Shift, Magik - Stepping Discs, Captain America -Freedom Charge, Rocket Raccon - C.Y.A., Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!, Adam Warlock - Soul Bond, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Peni Parker - Spider-Sweeper, Peni Parker - Bionic Spider-Nest, Peni Parker - Arachno-Mine, Peni Parker - Cyber-Web Snare,",,
WINTER SOLDIER,Trooper's Fist,https://r.res.easebar.com/pic/20241120/239b4e01-33ed-4f71-afd9-845810e96b8e.png,"Dash forward, seizing enemies along the path and launching up enemies at the end of the dash",https://www.marvelrivals.com/20241123/41360_1195681.html,"Phoenix - Telepathic Illusion, Phoenix - Telekinesis Burst, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Unyielding Will, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Star-Lord - Blaster Barrage, Magik - Stepping Discs, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, The Punisher - Final Judgement, Thor - Storm Surge, Magneto - Mag-Cannon,",,
WINTER SOLDIER,Tainted Voltage,https://r.res.easebar.com/pic/20241120/65cf216c-9ad1-4a8e-9e2c-d7f1c2a9964c.png,"Charge up and launch a powerful electrical punch with the bionic arm in the target direction, dealing damage to enemies within range and Slowing them. This ability can Knock Down flying heroes",https://www.marvelrivals.com/20241123/41360_1195681.html,"Rocket Raccoon - Jetpack Dash,",,
WINTER SOLDIER,Bionic Hook,https://r.res.easebar.com/pic/20241120/4173fa58-8641-47f9-9ee5-b63472fe074e.png,"Charge up and launch a hook with his bionic arm, reeling in the first target hit and enemies lurking behind",https://www.marvelrivals.com/20241123/41360_1195681.html,"Phoenix - Telepathic Illusion, Phoenix - Telekinesis Burst, The Thing - Yancy Street Charge, The Thing - Unyielding Will, Squirrel Girl - Tail Bounce, Magik - Stepping Discs, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, Jeff the Land Shark - Hide and Seek, The Punisher - Culling Turret, The Punisher - Final Judgement, Peni Parker - Cyber-Bond, Peni Parker - Wall Crawl, Peni Parker - Cyber-Web Snare, Thor - Storm Surge,",,
WINTER SOLDIER,Ceaseless Charge,https://r.res.easebar.com/pic/20241120/55a1b572-78dd-47c3-8006-5b26e8d8813a.png,"Roterstern reloads automatically while the bionic arm is in action, granting Bonus Health to the Winter Soldier",https://www.marvelrivals.com/20241123/41360_1195681.html,,,
WINTER SOLDIER,Stellar Impact,https://r.res.easebar.com/pic/20250410/c34a6f5c-8be1-4bcb-a0f0-f5572a64e6e9.png,"Inspired by Captain America's resolve, Winter Soldier can leap to the aid of a designated ally, slamming the ground with his mechanical arm to damage nearby foes and grant Bonus Health to allies within range. Captain America and Winter Soldier can interact with each other once both parties confirm. The duo then collides and unleashes a shockwave that damages and slows enemies",https://www.marvelrivals.com/20241123/41360_1195681.html,,,
